Speed_Avg,Brake_Frequency,Brake_Intensity,Throttle_Variance,Energy_Consumption,Range_Est,Label_Driver
52.7,9.0,30.7,13.16,0.122,137.9,0
25.7,2.6,37.3,24.82,0.076,143.5,0
50.6,8.1,96.2,66.14,0.24,174.6,2
91.0,4.6,21.4,6.27,0.202,146.9,1
30.6,15.5,21.6,24.84,0.072,120.1,0
30.7,0.0,41.7,11.37,0.129,132.5,0
51.0,0.2,54.1,23.88,0.184,127.3,0
9.6,14.8,18.7,8.68,0.182,218.0,0
31.2,16.6,36.8,21.86,0.148,211.0,0
93.1,0.0,94.0,63.55,0.124,59.4,2
43.3,9.8,46.6,40.43,0.153,176.4,0
32.7,23.8,43.2,19.45,0.163,142.7,0
23.2,13.6,51.3,17.42,0.19,147.8,0
50.6,19.9,34.4,11.35,0.199,172.5,0
36.5,4.1,13.8,12.21,0.21,140.7,1
19.1,29.9,47.2,2.45,0.198,173.3,0
16.1,13.0,35.2,23.83,0.076,236.6,0
38.3,0.8,12.0,8.73,0.207,210.7,1
43.2,10.5,16.0,1.81,0.077,130.6,1
57.9,5.8,26.3,7.53,0.137,124.2,1
20.0,19.6,19.7,15.26,0.23,154.8,0
29.4,22.4,41.3,19.14,0.22,154.1,0
68.4,0.4,2.8,6.08,0.227,160.1,1
2.2,4.4,10.0,3.17,0.108,57.2,1
15.9,8.6,0.0,13.65,0.194,116.7,1
15.9,13.6,4.3,16.2,0.179,192.5,0
15.4,18.9,37.1,20.4,0.231,134.0,0
97.5,2.9,20.3,15.74,0.087,86.5,1
17.0,14.2,29.7,10.15,0.027,132.2,0
21.2,8.8,46.9,7.09,0.167,156.0,0
77.2,9.4,22.8,12.53,0.133,141.8,1
17.6,12.4,44.5,18.5,0.132,186.6,0
62.8,1.3,72.0,38.65,0.127,109.9,2
76.8,0.4,21.5,18.3,0.178,143.4,1
55.4,5.7,5.1,15.13,0.211,172.8,1
11.5,11.5,9.1,12.22,0.132,63.8,0
19.2,7.4,17.8,12.48,0.119,157.1,1
55.6,0.4,10.9,12.88,0.234,184.3,1
83.8,5.8,19.6,0.0,0.173,125.2,1
54.4,12.5,89.0,78.69,0.14,85.2,2
12.6,2.2,27.7,7.27,0.136,210.9,1
48.5,25.5,49.3,39.73,0.112,183.0,0
1.7,30.4,37.1,15.81,0.153,197.6,0
33.6,12.3,35.2,17.06,0.229,183.1,0
18.0,2.1,29.0,31.06,0.045,136.4,0
30.2,2.5,49.2,11.07,0.159,158.9,0
35.4,19.7,25.8,21.48,0.208,105.8,0
32.0,17.0,36.9,35.85,0.163,139.5,0
27.8,16.6,14.5,25.38,0.161,166.1,0
49.3,1.2,6.0,15.48,0.107,85.6,1
0.0,14.2,34.3,12.79,0.191,176.5,0
75.2,2.4,1.2,10.49,0.147,110.9,1
58.8,1.6,0.0,16.51,0.095,134.4,1
74.3,3.3,21.6,14.87,0.107,136.9,1
44.6,10.4,100.0,57.66,0.103,89.5,2
6.1,26.4,31.7,37.67,0.13,140.0,0
14.4,22.5,26.0,0.0,0.111,136.8,0
70.4,8.1,3.4,10.28,0.214,211.7,1
38.7,7.8,19.9,14.67,0.136,99.9,1
35.6,2.9,16.3,4.55,0.11,184.8,1
64.3,0.0,18.3,6.99,0.127,186.5,1
47.2,8.0,17.7,19.49,0.204,156.5,1
52.1,5.6,18.8,4.41,0.182,134.1,1
22.9,23.2,22.1,22.48,0.134,182.9,0
47.3,9.2,10.1,14.86,0.13,100.3,0
0.6,16.0,44.2,18.58,0.163,60.5,0
14.9,15.4,0.0,12.32,0.203,192.6,1
58.3,9.1,50.6,10.99,0.237,151.6,0
51.2,2.4,12.2,11.94,0.188,138.6,1
54.7,0.5,22.4,0.0,0.065,138.2,1
17.9,13.5,0.0,8.44,0.153,134.4,1
42.1,16.6,60.9,29.55,0.174,172.2,1
52.5,10.9,60.3,5.14,0.147,140.3,0
25.1,8.2,34.1,30.07,0.11,74.9,0
65.7,0.3,21.9,13.15,0.199,172.0,1
41.0,30.6,36.1,28.9,0.109,92.8,0
26.8,33.7,38.1,30.02,0.187,120.5,0
53.8,3.8,19.3,9.2,0.135,133.5,1
32.3,26.4,0.0,24.1,0.181,137.2,0
34.7,18.1,22.1,44.71,0.16,159.5,0
37.0,23.5,28.8,28.39,0.054,126.6,0
36.8,21.8,27.2,38.56,0.13,209.1,0
91.8,4.3,30.5,3.74,0.163,189.5,1
36.7,8.4,57.0,16.78,0.132,124.3,0
30.1,19.6,40.7,0.0,0.109,126.4,0
44.7,8.0,22.3,12.77,0.092,231.5,1
33.3,11.1,46.4,0.0,0.244,138.9,0
51.8,4.2,0.4,0.36,0.155,126.1,1
50.5,3.8,80.9,28.57,0.201,97.6,2
22.9,21.7,42.8,23.24,0.233,98.1,0
22.5,14.5,21.7,27.56,0.246,167.9,1
11.5,15.5,28.6,23.68,0.248,202.5,0
15.5,22.9,41.4,21.46,0.17,192.5,0
73.4,0.9,0.0,8.03,0.114,194.7,1
81.5,0.0,28.3,17.75,0.179,208.5,1
72.9,10.2,64.2,66.91,0.238,210.6,2
46.7,9.9,51.3,36.5,0.236,166.9,0
58.0,0.0,14.6,11.41,0.124,144.1,1
37.9,18.3,28.8,23.02,0.211,122.5,0
50.5,18.4,33.1,22.62,0.123,218.3,0
85.9,10.4,18.3,6.19,0.193,115.6,1
41.7,40.1,13.6,22.85,0.151,187.0,0
65.4,7.1,100.0,67.13,0.122,175.0,2
44.3,5.4,35.1,14.16,0.182,171.3,0
92.0,11.6,72.8,67.69,0.134,171.5,2
66.1,2.0,14.1,9.88,0.138,201.9,1
44.7,22.3,38.8,36.88,0.216,100.7,0
53.6,3.9,0.0,6.46,0.184,156.4,1
81.6,4.8,21.3,5.29,0.062,138.1,1
24.9,4.3,16.2,8.73,0.186,187.3,1
40.8,30.7,28.3,39.89,0.167,115.9,0
68.0,3.1,13.9,15.74,0.13,97.6,1
15.4,20.7,22.2,12.59,0.182,193.3,0
41.0,13.8,56.5,32.11,0.043,230.3,0
61.9,0.0,33.1,21.14,0.072,144.6,1
75.5,7.2,28.6,12.68,0.274,198.1,1
54.1,1.3,11.2,6.24,0.122,158.2,1
26.4,28.5,18.6,8.32,0.227,188.8,0
83.4,2.0,18.2,14.04,0.101,159.9,1
79.8,6.1,19.9,16.32,0.089,134.2,1
67.5,2.9,17.1,11.23,0.136,119.0,1
39.3,8.7,17.9,18.3,0.182,182.4,0
31.7,8.0,15.9,20.94,0.253,138.0,0
85.4,4.1,6.7,5.96,0.196,175.0,1
45.3,4.4,26.4,13.17,0.164,175.8,1
22.0,21.0,14.2,3.95,0.114,166.1,0
72.8,5.0,7.4,13.41,0.241,125.6,1
87.3,1.8,16.7,13.14,0.112,124.9,1
60.8,0.0,23.8,16.69,0.223,118.7,1
3.7,12.5,46.7,29.45,0.139,105.9,0
11.2,2.6,15.6,7.59,0.174,162.3,1
48.7,0.5,18.2,15.37,0.087,131.3,1
52.6,3.0,42.8,29.66,0.164,171.5,2
77.3,4.8,66.6,73.95,0.161,127.8,2
54.8,21.2,29.0,36.02,0.132,203.0,0
20.8,2.8,48.9,32.26,0.144,164.0,0
80.9,5.3,8.4,15.42,0.098,96.6,1
42.2,4.3,45.1,24.47,0.172,124.1,0
27.5,20.3,45.6,33.2,0.107,129.2,0
70.2,6.3,15.6,11.58,0.206,133.8,0
36.2,17.0,40.7,23.06,0.093,144.0,0
7.6,23.2,26.4,15.16,0.055,128.8,0
17.3,12.6,42.7,17.86,0.169,101.1,0
97.3,11.0,97.9,55.81,0.126,132.7,2
85.3,6.3,69.0,32.78,0.078,116.4,2
54.9,13.6,49.9,39.37,0.117,149.9,2
23.1,5.9,95.4,52.15,0.104,171.2,2
42.1,26.8,24.7,16.87,0.132,93.7,0
80.9,0.3,16.9,13.57,0.164,151.8,1
43.2,11.4,30.6,29.5,0.091,195.4,0
51.6,2.5,14.5,15.97,0.171,150.0,1
29.9,21.6,25.7,23.41,0.25,89.2,0
71.1,4.4,54.6,15.28,0.149,165.0,2
87.7,0.0,0.0,12.83,0.057,124.2,1
19.9,1.8,4.6,18.73,0.109,120.5,1
7.3,22.6,43.6,23.18,0.189,114.9,0
16.9,0.0,92.5,29.27,0.139,79.5,2
38.0,13.9,27.7,25.78,0.164,153.7,0
29.6,15.0,17.3,13.71,0.116,88.5,0
43.2,8.5,9.9,12.53,0.151,170.7,1
41.9,23.9,43.7,26.91,0.117,195.3,0
30.0,10.7,31.6,28.38,0.123,165.7,0
44.6,4.2,40.2,31.3,0.086,163.1,0
40.1,12.6,0.0,1.75,0.098,205.0,1
11.4,22.1,40.3,26.0,0.117,73.0,0
39.7,16.4,25.5,8.98,0.116,153.6,0
58.7,16.1,29.3,24.73,0.261,113.6,0
60.9,0.0,72.1,21.53,0.152,161.3,2
34.6,6.4,32.7,21.12,0.165,208.7,0
45.9,0.0,99.2,77.14,0.165,87.9,2
43.2,6.5,10.5,10.28,0.126,181.9,1
45.0,5.3,21.2,3.37,0.136,99.8,1
60.9,3.7,46.9,25.21,0.225,164.9,0
65.4,5.7,0.0,18.3,0.142,106.4,1
74.8,4.4,10.2,10.14,0.243,139.6,1
23.2,23.2,57.9,33.69,0.142,120.8,0
57.6,0.2,17.1,25.67,0.09,121.2,0
42.9,21.6,7.5,8.25,0.14,153.5,0
18.1,3.8,74.6,87.39,0.222,73.2,0
23.1,3.1,13.0,12.63,0.231,164.8,1
77.1,1.4,70.5,49.37,0.195,128.6,2
51.8,2.5,32.6,30.77,0.137,193.3,0
17.7,16.2,44.3,12.22,0.159,152.7,0
53.3,9.3,24.9,20.16,0.02,62.0,0
85.1,0.0,8.0,11.11,0.186,110.9,1
14.7,12.3,30.4,24.34,0.115,148.4,0
49.8,3.1,99.2,49.35,0.133,175.0,2
37.6,2.1,16.5,19.98,0.091,187.3,1
47.1,0.0,18.2,9.59,0.12,182.1,1
51.8,3.5,25.6,14.56,0.128,94.9,1
0.0,23.6,6.6,22.21,0.055,207.2,0
45.9,9.2,0.0,11.35,0.185,10.0,1
73.4,3.6,18.1,12.13,0.215,129.1,1
27.6,18.8,42.7,23.33,0.178,203.5,0
11.8,17.8,27.8,17.72,0.229,118.4,0
26.7,29.3,42.1,18.95,0.131,226.9,0
47.3,0.7,11.1,0.0,0.17,76.5,1
70.4,1.9,7.0,14.44,0.197,133.2,1
28.6,6.7,88.5,55.62,0.257,149.4,2
10.2,12.2,21.8,26.11,0.083,143.5,0
70.1,9.8,66.6,20.98,0.174,171.7,0
36.4,0.0,67.6,52.11,0.076,103.4,2
0.0,9.0,53.7,21.15,0.129,129.2,0
23.1,22.2,37.1,16.36,0.212,105.0,0
34.0,29.1,38.3,11.98,0.126,170.1,0
15.8,7.3,49.7,18.83,0.111,170.1,0
47.5,6.2,5.8,16.7,0.193,105.6,1
27.5,9.6,49.9,21.17,0.124,145.2,0
26.1,26.2,38.8,16.68,0.167,198.8,0
114.0,9.1,93.2,27.59,0.24,163.0,1
35.2,24.3,25.5,7.41,0.083,162.5,0
72.2,0.0,9.9,11.1,0.183,177.3,1
4.6,0.0,8.1,17.95,0.204,154.5,1
62.2,4.9,35.6,1.43,0.097,249.6,1
29.3,3.2,13.1,17.99,0.169,158.4,1
71.8,7.3,14.2,13.07,0.18,97.9,1
55.6,0.0,14.1,26.14,0.16,112.0,0
33.3,12.7,28.1,38.8,0.194,111.8,0
2.9,6.2,30.4,16.0,0.159,145.6,0
32.4,3.4,56.2,33.28,0.169,128.9,0
45.9,22.0,39.3,41.2,0.199,150.6,0
33.8,19.0,20.8,26.04,0.228,128.3,0
27.7,10.2,31.9,20.13,0.123,151.1,0
61.3,2.5,4.6,15.91,0.107,205.8,1
88.4,5.5,25.2,21.01,0.092,98.7,0
91.7,7.1,5.9,15.57,0.064,172.0,1
96.3,1.6,2.2,13.18,0.103,89.0,1
85.1,7.4,16.9,2.17,0.189,140.9,1
15.1,18.5,43.7,13.81,0.148,121.1,0
29.1,0.0,42.1,30.71,0.104,177.2,0
4.5,20.6,33.9,8.25,0.134,160.0,0
12.1,15.4,22.4,16.15,0.123,194.3,1
70.2,0.0,54.5,17.75,0.133,153.3,0
15.5,7.0,100.0,48.26,0.192,136.2,2
16.9,0.0,38.3,32.5,0.267,113.8,0
50.7,0.0,14.4,13.65,0.213,123.8,0
41.9,15.7,24.5,26.69,0.128,167.7,0
61.5,8.3,90.7,54.37,0.107,136.9,2
41.3,9.1,34.3,24.22,0.114,143.4,0
56.8,0.1,13.0,16.87,0.177,155.1,2
73.1,2.7,10.3,9.35,0.158,166.6,1
61.3,3.4,45.7,24.84,0.103,115.2,0
61.4,11.3,76.1,46.29,0.131,126.3,2
99.6,13.1,69.8,82.11,0.232,130.2,2
46.0,8.8,1.4,11.09,0.091,153.9,1
98.0,5.8,71.6,62.09,0.122,160.8,2
44.1,3.1,34.9,11.59,0.124,167.6,1
38.4,19.3,37.1,16.73,0.118,199.9,0
20.5,7.4,37.6,6.37,0.141,133.5,0
32.7,2.1,43.5,21.35,0.199,203.2,0
67.2,7.3,34.3,15.3,0.182,181.7,1
30.6,24.3,41.6,21.2,0.09,150.0,0
73.5,9.6,33.5,12.42,0.11,133.8,0
38.8,8.9,21.5,25.96,0.235,113.5,0
42.8,18.9,23.0,13.87,0.172,127.9,0
104.8,2.7,21.4,17.83,0.176,129.7,1
50.9,12.5,13.3,11.66,0.191,121.9,0
51.0,7.6,11.4,12.39,0.108,142.2,1
45.7,17.8,25.3,19.36,0.03,161.1,0
18.3,22.2,12.5,10.65,0.181,197.9,1
37.1,1.5,45.1,13.67,0.076,107.4,0
24.4,17.6,0.0,9.78,0.177,137.1,0
75.7,0.0,10.8,17.19,0.231,150.0,1
36.0,1.0,38.4,12.53,0.242,125.2,1
62.3,0.6,33.7,25.01,0.195,160.5,0
49.2,0.0,15.9,15.68,0.171,112.3,1
4.6,20.0,31.1,21.74,0.266,128.3,2
37.9,22.7,18.8,21.21,0.164,122.7,0
42.1,4.0,45.4,14.8,0.152,175.3,0
30.3,5.2,23.7,38.24,0.165,177.6,0
49.6,20.6,0.0,15.56,0.146,124.9,0
95.9,0.0,27.4,15.7,0.152,163.0,1
71.8,0.3,9.6,4.95,0.181,168.5,1
101.6,1.3,0.0,18.2,0.165,184.6,1
11.7,18.1,30.3,21.27,0.147,185.9,0
60.3,2.6,27.3,34.38,0.126,107.8,0
61.9,4.9,10.0,5.74,0.229,194.8,1
54.5,7.3,61.9,11.9,0.066,186.2,1
21.5,7.9,8.7,22.7,0.079,114.0,1
19.0,23.3,22.9,16.71,0.119,207.4,0
26.0,14.3,18.0,19.0,0.154,111.6,0
16.7,10.1,62.1,14.22,0.173,126.4,0
39.2,9.8,16.4,18.9,0.113,152.9,1
24.3,0.0,8.5,28.26,0.258,172.0,0
32.8,4.6,42.3,25.69,0.104,96.4,0
37.1,20.8,39.6,3.57,0.128,159.1,1
69.0,0.0,0.1,8.07,0.075,109.5,1
32.2,3.1,37.7,17.49,0.153,134.1,0
43.6,22.8,40.6,0.0,0.064,98.9,0
91.1,1.7,26.5,6.33,0.135,126.3,1
30.6,28.8,20.9,29.64,0.123,95.5,0
34.0,8.4,10.9,11.52,0.265,149.9,1
37.4,20.1,34.4,32.32,0.17,126.8,0
21.0,17.2,31.6,24.06,0.138,108.6,0
53.8,2.4,0.0,12.65,0.179,107.8,1
63.0,3.6,10.8,8.97,0.125,187.8,1
69.3,0.0,10.4,11.46,0.12,74.8,1
55.5,5.7,13.2,13.6,0.14,235.7,1
20.4,21.0,48.8,26.1,0.215,108.4,0
67.0,2.0,22.1,11.83,0.141,161.4,1
56.0,1.3,18.4,8.38,0.231,147.8,1
12.9,17.3,12.3,41.04,0.156,171.3,0
45.4,0.0,49.4,30.75,0.178,183.9,2
26.3,21.0,34.8,27.17,0.18,129.7,0
82.5,6.9,28.7,6.96,0.183,92.6,1
63.9,3.3,25.0,18.42,0.179,144.0,1
38.0,24.3,17.2,27.42,0.121,155.9,0
34.5,24.4,26.8,40.49,0.098,179.4,0
74.6,1.6,19.5,0.0,0.1,86.2,1
91.8,3.5,0.0,7.28,0.141,63.4,1
60.7,1.0,8.1,15.16,0.162,142.7,1
81.4,6.1,11.7,7.81,0.192,205.7,1
57.1,2.8,17.5,11.92,0.139,17.2,1
44.4,0.0,26.9,1.05,0.24,131.8,1
69.7,2.9,23.5,16.56,0.284,210.2,0
20.9,18.5,35.6,11.87,0.112,165.1,0
70.1,10.0,80.5,62.66,0.126,77.8,2
49.5,19.7,35.3,36.65,0.174,175.0,0
78.7,3.1,16.6,16.53,0.197,149.8,1
28.2,19.1,34.8,15.45,0.152,216.3,0
0.0,16.4,57.8,15.79,0.078,166.8,0
24.7,11.4,27.6,6.33,0.147,168.3,0
52.5,0.5,30.9,6.32,0.175,166.8,1
8.2,18.4,26.6,34.91,0.131,137.6,0
65.6,12.5,53.9,16.38,0.12,101.0,0
52.0,29.3,14.2,31.15,0.161,108.0,0
59.8,4.8,9.9,15.15,0.084,135.0,0
15.9,15.5,38.6,14.45,0.138,143.4,1
72.6,4.2,35.4,11.5,0.145,125.9,0
21.2,17.2,58.2,20.17,0.2,102.3,0
29.2,10.1,22.3,23.42,0.096,130.9,0
15.3,5.2,86.2,51.23,0.21,119.7,2
26.4,14.8,20.0,17.1,0.162,150.9,1
25.6,30.2,20.5,9.31,0.112,172.3,0
95.3,2.0,0.2,11.79,0.084,171.5,1
19.2,8.1,7.7,12.95,0.08,133.5,1
25.1,15.5,4.5,10.66,0.181,156.5,1
65.0,5.5,22.8,7.01,0.186,198.3,1
10.8,18.2,27.0,25.42,0.082,149.6,0
39.8,14.7,15.6,15.37,0.172,165.1,0
31.3,7.8,33.1,0.0,0.164,150.3,0
28.6,4.7,82.3,80.86,0.21,97.5,2
73.3,11.9,52.4,25.88,0.107,123.6,0
15.4,2.8,31.2,0.0,0.103,73.3,1
29.6,19.4,32.1,11.5,0.157,159.2,0
39.2,6.3,97.2,21.65,0.128,142.7,2
40.9,4.5,16.7,5.6,0.123,147.7,1
17.9,2.1,26.9,10.54,0.118,214.5,1
61.1,6.0,14.7,12.5,0.157,242.0,1
51.6,23.8,48.9,39.69,0.165,186.8,0
29.4,2.8,7.0,7.5,0.176,142.2,1
67.2,0.2,6.1,15.68,0.152,145.4,1
16.4,14.8,11.1,7.46,0.087,167.7,0
40.5,11.7,43.0,17.72,0.149,164.0,0
65.7,3.1,28.5,11.24,0.188,76.7,1
18.5,14.7,46.1,45.61,0.155,152.7,0
24.7,8.3,27.5,40.38,0.091,136.1,0
22.7,14.6,16.3,7.41,0.21,64.1,0
8.3,19.7,37.9,19.26,0.121,155.4,0
60.0,3.2,67.4,26.56,0.139,156.1,2
85.2,7.2,7.3,7.19,0.185,155.3,1
74.6,3.6,28.1,14.23,0.18,133.6,0
14.2,5.5,100.0,12.03,0.203,223.2,2
24.3,12.0,40.4,35.72,0.131,173.2,0
93.3,0.0,72.4,61.31,0.169,55.2,2
41.2,9.2,37.2,0.0,0.153,115.8,1
17.8,9.0,0.8,14.55,0.135,138.8,1
22.4,8.2,26.4,13.34,0.008,189.0,0
27.6,12.5,37.1,15.98,0.113,146.1,0
48.6,1.6,11.3,5.42,0.072,68.5,1
29.5,19.9,25.3,16.85,0.085,161.4,0
24.2,10.0,7.3,14.22,0.081,114.4,1
67.2,4.3,51.9,24.3,0.157,117.3,0
33.8,14.2,35.6,19.82,0.195,101.2,0
23.5,14.5,47.6,13.66,0.244,138.8,0
62.8,6.0,14.3,7.09,0.153,190.9,1
87.6,1.6,74.6,47.41,0.182,208.6,2
41.5,18.7,15.7,7.65,0.187,174.7,0
36.7,19.7,33.0,17.0,0.194,134.9,0
35.3,12.9,14.3,7.07,0.072,211.8,0
65.3,2.0,11.7,13.57,0.123,201.3,2
54.4,0.0,16.6,13.19,0.205,173.7,1
30.7,22.0,36.1,26.28,0.184,240.7,0
19.9,16.0,47.5,38.95,0.115,147.8,0
41.7,45.9,26.5,18.96,0.172,205.8,0
61.7,0.8,5.5,8.59,0.127,199.2,1
24.1,13.2,46.3,35.08,0.149,125.1,0
57.6,2.5,16.5,30.85,0.102,167.2,0
14.5,18.9,47.7,27.09,0.133,89.0,0
66.7,0.0,20.4,7.65,0.21,208.4,1
5.4,14.7,5.1,22.95,0.203,176.0,0
50.0,0.4,24.4,17.52,0.212,183.6,1
44.2,7.0,3.4,3.94,0.131,107.7,1
53.6,1.9,31.3,13.41,0.109,230.2,1
21.7,13.2,24.7,14.3,0.16,111.6,1
77.7,2.0,0.7,15.92,0.175,184.9,1
34.5,4.5,1.7,5.77,0.203,197.9,1
64.4,2.7,24.0,6.04,0.132,144.8,1
4.6,1.2,0.4,2.65,0.199,109.6,1
85.4,0.0,10.4,10.66,0.221,112.5,1
62.3,12.2,81.0,13.75,0.204,123.7,2
79.8,0.0,3.0,9.04,0.153,163.0,1
55.2,4.4,16.9,9.19,0.26,212.5,1
102.2,7.9,100.0,74.82,0.162,58.7,2
87.8,9.8,11.5,9.06,0.038,165.4,1
17.2,25.8,14.1,28.09,0.127,141.8,0
37.6,7.7,29.6,0.0,0.148,79.9,1
2.5,0.0,47.2,11.32,0.135,176.2,0
28.7,5.4,8.9,0.73,0.168,219.7,1
88.7,1.2,0.1,7.59,0.157,170.8,1
30.6,8.6,26.2,3.48,0.162,194.6,0
51.9,10.7,65.5,25.88,0.176,204.2,0
42.7,0.0,26.8,18.76,0.222,101.2,0
48.2,4.6,0.0,10.56,0.191,217.9,1
28.4,1.9,47.7,12.53,0.084,128.3,0
45.1,2.9,10.5,0.79,0.211,130.4,1
27.4,13.5,46.4,3.49,0.105,218.3,0
80.4,4.1,20.0,0.24,0.171,163.3,1
52.1,17.7,25.7,38.87,0.262,197.1,0
66.1,7.6,45.5,10.87,0.166,200.0,0
53.0,1.4,0.0,13.68,0.145,187.4,1
55.3,0.0,100.0,40.15,0.131,159.2,2
64.1,3.7,21.0,12.13,0.113,135.1,1
52.2,6.2,84.7,89.03,0.118,112.6,1
0.0,42.7,11.3,22.45,0.208,154.8,0
84.4,6.3,67.4,42.43,0.201,49.7,2
36.6,14.0,42.4,0.0,0.197,135.9,0
74.5,0.4,17.3,13.59,0.255,154.5,1
42.0,15.2,37.2,11.97,0.129,117.5,0
54.6,6.7,23.2,5.86,0.106,129.4,1
66.1,7.7,20.0,9.87,0.104,99.3,1
12.4,8.4,19.8,2.84,0.093,52.0,1
34.3,3.6,29.5,7.43,0.117,131.0,1
61.0,8.4,34.9,8.55,0.095,155.6,0
13.5,0.0,89.8,70.97,0.182,169.8,2
12.7,3.7,73.7,24.41,0.127,106.8,2
46.3,1.9,33.4,23.58,0.139,219.9,0
33.4,3.9,13.5,8.63,0.26,100.8,1
49.4,3.0,17.3,4.77,0.193,230.7,1
17.5,39.2,31.7,9.7,0.207,112.0,0
51.9,6.8,0.0,5.38,0.203,237.6,1
71.7,2.4,5.5,1.76,0.16,167.2,1
44.2,12.3,35.7,35.74,0.155,130.2,0
27.0,30.7,56.8,25.37,0.156,201.7,0
30.1,23.6,30.7,21.58,0.192,109.9,0
83.3,1.7,29.0,14.72,0.138,93.1,1
63.4,8.9,23.7,15.73,0.203,154.4,1
50.2,2.1,15.5,14.92,0.145,152.4,1
47.8,16.7,20.6,19.29,0.148,241.0,0
0.0,2.6,43.3,19.06,0.09,185.3,0
52.3,17.2,25.8,5.42,0.12,116.8,0
41.5,0.0,32.5,20.22,0.128,120.0,0
40.7,1.2,24.3,10.3,0.106,102.3,1
27.1,13.6,36.6,13.2,0.028,109.8,0
27.7,12.2,39.0,30.26,0.153,200.8,0
77.4,0.5,18.5,13.28,0.01,227.0,1
24.1,15.8,60.2,20.86,0.063,168.8,0
38.2,2.3,98.4,47.82,0.148,54.0,2
29.2,19.8,35.1,14.8,0.223,215.4,0
47.2,5.3,15.0,11.66,0.12,234.4,1
58.8,1.9,24.3,15.32,0.165,138.5,1
50.0,0.0,12.2,1.58,0.14,155.4,1
55.3,26.0,37.9,23.4,0.123,144.9,0
38.9,15.2,48.4,20.98,0.042,199.8,0
19.2,8.7,23.9,22.56,0.214,187.4,0
24.7,14.7,54.1,20.7,0.207,77.7,0
105.1,2.9,8.0,15.35,0.187,109.8,1
47.2,4.9,24.7,10.02,0.119,157.2,1
32.7,11.5,35.8,18.88,0.166,144.7,0
28.2,2.5,59.5,2.77,0.187,170.4,0
22.3,1.7,14.5,11.46,0.169,163.6,1
2.1,7.8,10.3,2.1,0.231,158.4,1
113.9,2.1,4.8,11.04,0.131,201.3,1
100.1,0.7,4.1,7.9,0.273,146.6,1
23.5,13.2,27.3,25.78,0.172,196.9,0
34.9,18.9,31.3,11.09,0.118,139.4,0
44.0,2.3,20.1,10.13,0.187,103.3,0
78.1,0.0,82.5,33.62,0.136,200.6,2
60.1,9.5,28.5,19.22,0.183,109.6,0
17.5,7.3,39.5,39.81,0.075,100.2,0
40.0,24.6,24.9,34.7,0.201,162.7,0
30.5,13.0,15.2,31.36,0.262,129.0,0
45.6,1.6,23.1,5.57,0.223,115.0,1
36.9,2.7,24.3,5.86,0.217,193.7,1
72.4,4.1,19.7,18.98,0.238,118.0,1
36.8,0.0,79.4,35.32,0.253,233.0,2
60.5,1.8,1.5,9.85,0.071,199.8,1
13.6,26.7,17.7,17.88,0.198,153.0,0
60.3,10.7,31.1,0.0,0.118,60.5,0
82.8,6.4,67.5,59.0,0.195,119.0,2
27.8,15.3,21.5,26.59,0.126,105.3,0
48.7,2.6,14.5,19.33,0.142,147.9,1
31.6,3.1,11.2,5.32,0.118,130.3,1
24.3,17.1,7.2,8.65,0.155,174.9,0
67.5,2.5,25.5,2.61,0.214,160.8,1
19.6,8.3,21.0,9.79,0.226,118.5,0
35.1,4.5,11.6,9.21,0.114,122.4,1
35.4,12.9,64.4,19.5,0.19,171.8,0
74.3,2.2,100.0,49.36,0.155,139.9,2
26.6,21.8,49.5,15.18,0.139,140.6,0
63.5,5.9,0.5,12.09,0.211,120.8,2
21.9,24.6,28.1,0.0,0.128,160.9,0
69.8,4.1,84.6,39.58,0.099,161.7,2
46.1,19.6,37.6,36.22,0.179,91.1,0
17.8,18.5,13.4,5.33,0.225,132.6,0
49.8,7.3,12.3,6.66,0.138,91.5,1
19.2,6.0,25.3,15.63,0.084,174.5,0
16.3,6.2,100.0,66.48,0.126,176.0,2
89.7,1.2,17.9,11.88,0.105,138.4,1
71.0,6.2,16.2,35.5,0.132,135.7,0
33.3,23.5,25.5,6.4,0.193,172.0,0
66.0,0.0,10.2,13.16,0.094,190.9,1
48.6,0.9,23.6,4.34,0.111,150.0,1
27.7,2.7,49.9,8.88,0.095,168.3,0
91.3,0.0,17.9,17.45,0.226,92.9,1
66.6,7.9,92.9,29.88,0.248,66.7,2
50.9,4.9,15.8,0.0,0.133,130.3,1
20.4,18.3,2.6,11.9,0.112,156.7,1
48.2,1.3,12.5,8.74,0.098,145.8,1
7.7,14.1,0.3,8.28,0.103,203.1,1
85.5,1.5,19.0,15.93,0.152,135.4,1
56.3,3.5,0.3,10.55,0.227,32.8,1
80.6,0.2,18.2,20.83,0.064,110.7,1
59.4,5.2,7.4,8.24,0.124,173.4,1
61.0,0.0,61.1,92.4,0.2,130.3,2
88.1,4.8,17.3,16.87,0.081,143.5,1
92.7,8.2,21.4,6.99,0.219,190.3,1
27.6,3.7,0.0,0.0,0.075,115.6,1
17.1,20.4,47.8,16.66,0.149,146.2,0
53.4,3.0,46.1,28.47,0.091,193.9,0
80.8,4.6,11.3,14.41,0.155,142.6,1
39.0,0.9,0.0,24.17,0.128,162.0,1
65.4,6.9,9.6,10.29,0.268,174.5,1
23.1,5.2,91.2,31.9,0.244,140.1,2
14.4,12.7,90.3,91.94,0.136,206.6,2
19.5,7.6,61.6,66.06,0.097,200.5,0
