Pack_Voltage,Pack_Current,Instant_Power,Cell_Max,Cell_Min,Pack_Temp,Thermal_Grad,Inverter_Temp,Ambient_Temp,Coolant_Flow,Iso_Resistance,Gas_PPM,SoP,Label_Safety
338.55,75.69,26.22,4.18,4.11,23.69,0.38,27.04,2.12,8.09,443.22,4.9,150.6,0
332.36,66.82,19.11,4.12,4.07,34.86,0.63,44.25,38.66,5.81,339.35,5.1,129.8,0
339.1,51.11,19.27,4.12,4.13,37.65,0.0,42.48,13.23,9.91,287.72,18.7,126.2,1
356.02,12.3,4.45,4.18,3.54,72.95,3.75,72.34,31.68,2.29,6.96,227.8,96.2,2
349.15,38.36,15.64,4.13,3.87,40.24,1.94,46.9,17.38,0.0,56.95,107.5,124.1,2
336.38,54.57,21.39,4.16,3.64,41.66,3.5,38.74,12.67,5.7,18.73,131.4,115.3,2
345.26,67.84,25.75,4.17,4.04,16.35,1.63,21.13,21.23,7.75,243.58,42.7,132.4,1
353.07,82.89,32.5,4.16,4.16,35.73,0.91,40.28,29.55,1.37,583.56,40.3,115.5,1
369.67,83.09,24.69,4.12,4.11,39.79,0.0,54.34,30.04,2.1,120.32,23.1,113.2,1
344.0,99.02,28.66,4.11,4.07,65.24,0.0,72.61,25.06,3.58,448.2,63.5,101.6,1
376.67,90.97,29.77,4.2,4.02,56.7,0.0,60.33,9.17,7.02,240.19,27.7,124.8,0
335.33,62.26,24.02,4.19,3.54,85.18,3.13,94.44,23.0,4.24,159.63,0.0,87.0,2
338.35,73.27,32.46,4.17,4.13,41.39,0.0,42.31,23.59,10.48,177.45,1.4,127.1,0
357.54,74.09,22.01,4.15,3.85,106.97,1.2,117.81,29.66,1.86,160.7,0.0,57.4,2
359.33,1.35,0.39,4.15,4.12,6.89,0.0,14.26,26.75,8.4,442.46,8.7,148.5,0
359.54,46.63,20.28,4.18,4.17,74.06,0.0,81.85,17.6,14.75,318.97,72.7,86.4,1
323.94,54.2,18.01,4.15,4.12,23.52,0.0,32.38,39.34,6.72,520.39,13.2,141.4,0
363.74,41.74,13.02,4.15,3.57,100.39,2.77,103.64,4.78,1.37,33.74,273.5,71.0,2
352.35,87.28,26.65,4.11,3.81,131.38,2.78,127.15,31.94,7.24,44.22,0.0,59.5,2
354.35,81.98,37.57,4.16,4.16,21.37,0.0,28.12,9.88,3.8,477.73,7.1,120.6,1
323.95,84.8,24.49,4.19,4.19,61.29,0.0,64.24,16.23,7.48,371.4,22.1,95.7,1
381.56,73.96,27.49,4.18,4.03,36.36,0.23,37.46,17.29,19.06,406.22,8.5,126.8,1
338.99,38.9,13.51,4.14,3.42,99.28,1.73,106.07,27.32,0.0,77.42,200.2,62.0,2
333.19,19.33,5.56,4.1,4.14,14.57,1.67,13.16,26.62,12.73,374.13,5.3,149.4,0
348.23,87.74,36.18,4.2,4.17,64.04,0.4,60.06,18.16,3.14,447.98,67.7,77.4,1
350.02,29.23,10.79,4.2,4.14,44.43,0.44,55.28,18.15,7.32,339.14,31.7,122.1,1
382.29,9.43,1.44,4.19,3.86,89.92,0.0,98.97,22.44,0.0,0.0,181.7,62.3,2
362.89,59.5,20.02,4.15,4.15,49.87,0.45,46.72,9.12,1.71,223.48,54.1,99.9,1
370.43,9.35,3.14,4.19,4.06,0.0,1.51,4.0,23.35,11.32,328.16,7.7,169.1,0
334.91,106.12,33.51,4.13,3.51,2.36,2.87,10.61,23.22,0.71,155.64,155.3,144.5,2
341.97,85.58,26.45,4.14,3.99,71.83,0.13,81.43,39.06,8.15,163.52,193.1,96.5,2
344.66,83.42,24.29,4.2,4.08,38.88,2.7,47.92,10.34,5.31,437.08,1.0,124.5,0
362.49,90.09,27.78,4.18,3.96,67.95,0.0,73.35,15.4,5.49,51.53,74.4,95.1,2
331.0,41.88,14.63,4.15,4.14,36.7,0.03,36.84,30.74,8.61,308.93,49.6,133.8,1
336.93,17.9,6.47,4.17,3.96,31.85,0.0,42.2,17.41,8.59,257.01,32.8,103.1,1
358.17,118.71,45.15,4.11,4.15,19.92,0.13,31.14,24.17,8.32,391.63,19.4,118.7,0
349.59,6.22,2.27,4.15,4.06,59.94,0.0,72.03,9.78,11.13,173.52,4.9,89.9,1
339.5,17.85,5.95,4.15,4.15,68.31,1.13,63.33,20.37,5.23,470.31,10.0,100.1,0
360.02,56.67,14.94,4.13,4.05,35.39,0.29,37.3,25.58,12.38,373.13,10.9,103.5,0
317.25,40.92,16.56,4.18,4.08,0.0,0.54,11.73,27.91,3.78,308.06,45.4,162.0,1
378.15,73.57,25.55,4.18,4.09,68.79,1.77,69.35,23.25,8.04,553.95,15.5,93.2,0
368.81,88.12,32.13,4.17,4.16,83.88,1.03,84.5,18.48,2.58,509.44,25.4,96.4,1
366.32,44.64,14.55,4.2,3.55,76.59,3.31,76.26,37.99,0.43,25.39,62.7,110.5,2
351.91,59.13,24.94,4.17,3.82,49.8,1.22,51.36,34.21,5.83,0.0,153.5,122.3,2
376.52,59.45,19.57,4.14,4.12,37.42,1.27,43.44,28.28,5.08,301.67,3.0,123.4,0
356.22,49.65,15.39,4.19,4.12,55.32,0.0,60.19,43.29,11.27,463.83,15.2,113.8,1
354.07,142.5,50.23,4.16,4.19,32.3,0.0,37.3,33.53,4.81,235.77,54.6,125.5,1
359.16,36.52,14.6,4.16,3.99,46.09,0.0,58.66,18.29,0.0,258.53,31.0,91.0,2
366.77,100.13,37.8,4.15,4.05,65.27,0.37,65.7,35.81,0.0,158.37,223.4,108.1,2
339.96,54.62,14.71,4.16,4.02,29.06,0.91,31.91,21.72,6.75,304.96,81.6,117.4,1
324.42,4.74,1.96,4.12,4.1,27.16,0.0,25.9,21.58,6.5,347.71,2.0,138.6,0
335.59,6.89,2.34,4.19,3.7,55.68,2.71,63.39,32.9,3.91,336.23,21.2,95.6,2
338.46,75.6,25.8,4.11,4.2,63.1,0.38,68.6,32.08,7.47,372.39,1.4,91.9,0
333.34,52.01,20.4,4.18,4.14,30.44,0.08,29.26,23.94,6.86,576.84,0.9,121.2,0
327.29,63.19,15.28,4.19,3.99,123.96,1.04,129.76,33.03,0.0,223.53,238.2,46.3,2
334.58,112.85,40.41,4.16,4.1,33.98,0.0,39.09,26.64,6.75,343.33,10.0,104.5,0
317.06,132.52,38.69,4.15,4.06,34.44,1.12,34.89,16.3,4.89,334.02,19.8,112.3,2
346.52,26.93,11.66,4.2,4.12,58.55,0.63,67.67,24.0,13.52,230.89,34.0,89.7,1
361.89,38.01,17.7,4.2,4.13,52.52,0.44,57.71,24.92,10.42,533.71,25.4,114.7,0
338.2,95.59,29.26,4.17,3.99,33.5,0.58,33.44,28.96,0.0,401.99,62.8,126.0,1
383.46,49.17,14.29,4.15,3.62,81.25,3.2,90.9,25.36,0.58,236.8,31.4,82.1,2
347.88,42.58,10.66,4.05,3.8,46.02,2.11,59.52,12.61,3.45,88.61,98.9,121.9,2
339.65,18.46,4.82,4.15,4.1,26.91,1.48,33.93,12.22,11.82,237.66,44.0,124.4,1
347.74,84.62,32.81,4.2,3.69,74.24,1.4,74.88,25.04,0.0,393.35,150.9,86.9,2
348.76,58.35,14.37,4.16,4.16,0.06,1.31,4.96,26.51,8.65,332.24,22.2,145.2,0
364.03,128.49,35.21,4.17,4.04,35.2,0.07,34.4,32.85,14.96,454.87,3.6,108.4,0
372.26,68.41,24.46,4.19,4.09,49.28,0.0,50.23,28.08,5.53,658.88,8.7,109.7,1
333.24,45.59,13.77,4.18,3.74,52.18,3.75,58.27,38.78,5.35,33.29,103.7,119.4,2
366.88,79.47,33.46,4.13,4.09,46.87,0.58,55.4,30.87,10.05,442.41,22.7,128.9,0
345.26,116.0,59.01,4.18,3.61,87.8,3.74,91.04,34.41,4.91,147.16,0.0,88.6,2
367.67,59.2,21.35,4.19,4.14,52.32,0.86,66.24,50.87,8.0,432.25,4.0,119.1,0
355.4,37.84,8.5,4.11,4.08,15.69,0.0,13.04,9.5,9.71,497.12,56.0,132.7,1
344.8,31.31,9.61,4.14,3.53,112.9,4.16,122.41,23.24,4.31,85.49,6.9,58.0,2
346.02,67.55,24.38,4.14,3.66,49.16,3.63,56.13,24.43,4.67,139.6,11.7,115.8,2
339.41,86.63,26.88,4.17,4.13,39.14,0.0,38.46,29.03,6.27,376.65,5.1,114.5,2
346.5,34.23,15.04,4.19,4.09,92.87,0.0,92.12,29.27,0.18,235.96,165.6,83.4,2
357.18,43.68,21.39,4.15,4.11,75.0,1.19,76.83,26.11,3.3,80.16,208.8,84.7,2
379.93,71.61,20.91,4.16,4.03,44.13,1.96,51.1,9.26,9.12,168.78,49.0,127.7,1
361.88,127.13,34.8,4.18,4.13,58.5,0.0,62.18,40.82,11.45,374.42,67.9,92.9,1
335.63,3.06,1.12,4.13,4.11,32.12,0.0,32.93,19.41,9.51,452.76,5.4,123.5,0
334.37,55.34,19.5,4.17,4.03,49.19,0.0,59.74,21.86,0.0,354.82,7.6,98.6,1
351.47,65.13,24.2,4.12,4.09,32.03,0.0,43.04,38.76,1.04,307.76,19.8,107.3,0
340.25,141.08,36.62,4.02,4.04,35.31,0.0,35.64,31.12,10.11,483.07,2.4,119.2,0
376.88,181.51,63.39,4.18,4.1,32.91,0.4,34.64,29.91,6.49,378.47,13.4,131.3,0
320.35,92.9,29.58,4.11,4.0,69.0,0.0,82.06,22.64,0.84,78.79,321.5,74.4,2
370.36,46.78,13.11,4.16,4.17,43.92,0.48,52.25,33.04,7.19,355.05,3.8,118.2,1
369.2,151.45,45.8,4.19,4.16,42.3,0.0,43.55,3.36,10.11,362.93,0.5,120.1,1
355.8,29.55,9.37,4.17,4.08,59.85,1.1,58.54,18.56,6.67,256.95,95.2,95.0,1
335.78,116.67,33.78,4.17,4.15,0.0,0.0,0.0,11.63,5.8,365.04,10.4,181.6,1
366.11,17.96,6.43,4.13,4.1,53.68,0.0,46.13,29.06,9.06,348.54,0.0,110.2,0
364.85,58.38,17.3,4.19,4.16,58.64,0.86,62.79,27.26,6.17,365.83,16.6,86.7,1
355.35,13.84,4.9,4.16,4.17,31.67,0.74,37.94,16.86,12.21,480.77,12.5,131.4,0
349.16,61.49,18.97,4.18,3.55,121.28,2.3,127.74,21.58,0.0,106.18,87.9,42.7,2
346.68,59.82,21.4,4.2,4.12,60.66,1.77,61.84,23.81,5.95,349.13,79.2,105.9,1
342.27,8.53,3.07,4.16,3.86,114.55,1.99,121.27,28.1,6.62,187.37,94.9,87.6,2
325.39,38.73,12.05,4.14,4.06,59.47,0.0,61.29,35.57,2.57,139.55,88.5,120.4,2
326.03,46.72,14.98,4.06,4.09,37.16,0.0,39.17,15.58,3.76,449.48,1.1,135.9,0
343.44,64.44,24.33,4.19,4.05,56.41,1.07,64.23,14.37,14.18,331.5,12.4,92.0,0
346.21,72.35,24.86,4.18,4.16,39.72,0.32,43.22,18.41,10.47,464.19,11.6,130.9,0
367.07,13.14,6.78,4.17,4.03,10.83,0.35,13.38,26.31,5.12,234.3,0.0,140.6,1
333.99,6.83,2.92,4.15,4.14,44.63,0.05,38.61,17.99,3.57,418.77,21.9,112.2,0
314.87,69.42,21.1,4.16,4.1,8.71,0.69,2.11,9.3,8.17,406.11,1.2,142.5,0
370.31,57.58,19.69,4.13,4.0,60.18,0.0,74.48,49.19,5.78,237.11,20.6,98.4,1
354.84,103.91,35.54,4.13,4.12,68.72,0.5,64.67,13.13,7.71,446.78,16.9,100.6,1
361.01,88.35,35.38,4.15,4.13,49.81,0.0,50.61,31.56,9.45,507.43,10.1,98.7,0
366.66,99.08,33.87,4.17,4.16,9.23,0.0,11.43,32.36,9.07,385.44,12.0,136.2,0
361.46,29.17,8.44,4.19,4.1,45.36,1.07,41.94,29.95,7.68,308.1,15.4,126.7,0
383.48,41.06,16.21,4.16,4.17,24.36,0.0,41.08,36.98,13.01,253.77,0.2,109.5,0
352.01,17.14,4.38,4.16,3.66,108.93,2.46,109.65,13.7,9.2,260.03,269.5,59.2,2
362.33,104.08,38.12,4.18,3.78,92.55,0.34,99.02,33.67,7.5,323.84,147.5,92.9,2
360.91,91.07,41.71,4.18,4.12,46.1,0.0,56.87,31.88,11.01,112.07,4.7,99.4,1
365.69,6.03,2.86,4.12,3.77,68.94,1.36,72.42,45.29,2.17,62.59,297.5,105.8,2
356.8,54.19,19.68,4.18,4.02,27.71,0.0,43.77,24.22,1.69,374.51,12.0,125.7,1
358.77,78.58,22.48,4.14,3.86,110.34,1.71,117.57,35.74,4.39,288.71,294.6,70.3,2
335.92,65.97,25.37,4.19,3.77,93.04,2.56,104.78,28.65,6.66,163.59,163.9,61.0,2
338.86,79.21,33.86,4.16,4.11,38.31,0.0,40.18,17.62,7.96,188.23,3.8,112.6,2
351.1,43.29,8.14,4.2,3.5,50.92,3.67,53.34,27.21,0.0,15.28,154.2,121.7,2
326.55,132.65,57.98,4.19,3.69,78.92,2.3,83.73,33.62,6.01,0.0,66.9,64.5,1
325.35,76.01,16.75,4.11,3.74,82.62,0.68,84.97,19.32,3.01,0.0,7.8,85.9,2
357.5,109.74,30.21,4.17,4.08,81.51,0.0,88.15,31.1,0.0,281.48,22.3,77.5,2
366.52,88.48,24.71,4.12,4.11,40.53,0.46,47.86,17.53,4.05,321.79,37.1,117.5,1
359.17,32.49,13.93,4.17,4.14,77.48,0.0,81.71,24.63,10.47,494.29,0.5,87.3,0
344.86,56.17,20.21,4.16,4.13,45.79,0.3,51.38,23.38,11.71,437.49,0.7,99.5,0
371.78,75.65,30.56,4.16,4.08,53.42,1.14,63.94,36.75,7.59,418.35,31.3,101.4,1
352.92,37.94,13.51,4.15,3.85,64.21,2.22,61.01,22.86,8.05,0.0,0.0,100.8,2
348.5,120.39,40.39,4.16,4.06,53.52,0.0,52.17,31.33,1.85,382.65,36.4,86.6,1
338.32,39.42,13.7,4.18,3.97,85.28,0.0,92.29,10.03,3.45,62.96,85.1,54.9,2
345.82,72.81,30.23,4.13,4.14,55.58,0.0,55.09,53.15,4.21,378.03,55.5,100.8,1
332.84,24.46,6.05,4.16,4.16,30.99,0.25,25.45,31.48,10.46,423.58,33.4,124.6,0
360.49,7.9,2.15,4.18,4.08,36.61,0.0,41.52,12.17,8.51,560.32,2.8,120.3,0
348.57,108.94,37.11,4.13,4.15,37.25,1.88,38.67,25.25,5.56,692.15,11.8,121.3,0
349.24,70.55,21.96,4.2,3.74,58.91,2.37,70.4,17.43,2.86,0.0,30.0,124.4,2
353.36,107.91,48.83,4.2,3.9,156.55,2.51,163.48,25.9,3.02,166.14,255.6,16.7,2
348.47,70.62,26.66,4.19,4.02,52.1,1.57,64.0,30.89,8.95,324.93,0.0,117.3,1
346.83,4.08,1.52,4.19,4.02,37.05,2.18,40.82,19.35,10.54,350.81,44.8,130.6,1
349.52,141.69,62.16,4.19,4.15,53.22,0.0,61.61,29.93,7.06,420.15,5.3,105.7,0
353.32,127.25,43.61,4.18,3.8,107.53,2.75,113.66,20.8,0.0,72.06,67.7,45.7,2
352.39,45.71,21.37,4.15,4.12,52.85,0.0,62.37,35.48,9.76,287.4,68.3,101.9,1
346.17,53.16,19.53,4.14,3.66,101.23,3.14,101.47,10.51,9.63,262.22,208.3,64.7,2
340.54,102.37,36.9,4.17,4.1,84.01,0.3,90.27,34.61,2.11,57.28,220.9,100.1,2
338.08,77.01,34.85,4.18,4.05,44.46,0.0,51.0,11.78,11.4,645.64,9.1,123.3,0
372.62,133.42,57.88,4.17,4.11,32.15,0.03,36.11,27.21,6.54,526.85,4.9,124.1,0
332.43,45.85,20.12,4.18,3.58,76.92,1.93,79.68,30.37,5.69,108.57,169.2,89.0,2
367.19,31.03,13.95,4.15,4.16,97.81,1.27,96.81,16.53,5.61,55.24,228.5,59.6,2
370.15,26.0,12.42,4.19,3.99,23.48,0.0,23.13,19.54,1.84,268.49,239.6,126.8,2
344.92,3.07,1.06,4.16,3.95,0.0,0.57,0.0,26.99,5.11,84.64,9.0,172.3,2
348.39,70.11,25.11,4.16,4.11,41.43,1.38,50.42,14.72,5.08,424.32,4.5,103.6,0
356.92,16.55,5.02,4.17,4.14,55.86,1.26,55.9,25.46,6.58,237.33,7.2,109.7,1
335.02,0.46,0.1,4.14,4.09,54.62,0.14,61.98,21.41,7.18,387.25,1.5,118.0,2
376.79,66.0,20.19,4.09,4.07,54.2,1.47,56.06,24.12,6.78,277.0,44.1,108.7,1
348.33,56.78,21.02,4.18,3.68,89.85,2.03,103.3,27.28,3.88,265.45,19.7,71.4,2
336.39,43.39,14.77,4.12,4.02,84.63,0.0,86.09,39.03,7.36,488.53,0.0,95.6,1
326.68,58.0,17.74,4.16,4.08,53.19,0.03,57.07,24.9,13.53,378.31,12.5,97.1,0
339.28,87.81,22.67,4.19,4.17,30.76,0.45,31.81,29.66,5.69,405.31,1.8,125.5,1
353.12,57.79,18.26,4.16,3.93,108.56,1.57,114.44,9.35,4.05,0.0,55.8,67.2,2
369.46,3.92,1.62,4.17,4.07,66.58,0.54,65.84,30.99,11.77,662.52,2.3,88.2,0
365.42,10.92,3.09,4.11,3.64,67.69,3.72,69.76,41.88,6.01,109.04,83.0,94.1,2
332.76,51.93,13.68,4.19,4.13,39.12,0.75,44.91,34.44,12.47,519.17,9.8,129.4,1
332.41,90.4,29.97,4.18,4.12,23.58,1.78,29.08,32.53,9.64,603.95,3.3,131.5,0
327.95,21.47,8.52,4.17,4.01,68.31,1.08,63.69,21.84,3.73,325.09,27.7,106.4,2
364.18,7.09,1.94,4.19,4.01,41.39,0.0,47.8,18.82,6.92,632.65,50.3,121.1,1
366.96,163.92,75.83,4.16,4.16,58.99,1.39,60.26,30.85,11.39,326.78,3.4,115.6,0
343.36,43.17,12.76,4.16,4.05,64.29,0.0,68.32,29.56,2.93,339.33,41.4,81.8,1
341.57,48.75,20.55,4.12,4.1,37.18,0.67,35.88,10.84,5.98,573.97,6.5,114.0,0
360.23,92.25,42.87,4.16,4.06,38.21,1.92,51.79,22.94,5.66,599.23,14.4,112.3,0
372.78,61.15,21.95,4.15,4.12,66.26,0.42,74.95,28.98,9.14,454.01,22.6,85.7,0
345.62,49.82,21.33,4.19,4.15,31.15,0.0,36.06,39.91,7.12,445.77,9.3,109.5,0
351.78,82.54,33.87,4.15,4.05,48.92,0.0,56.25,31.56,0.0,180.35,42.8,115.3,1
339.21,67.69,27.57,4.16,3.98,37.07,0.28,38.52,18.42,10.84,439.12,85.2,133.5,1
376.41,122.69,40.29,4.12,4.09,26.71,0.45,28.64,38.12,7.65,526.64,1.3,136.3,0
353.79,0.2,0.05,4.2,4.09,44.13,0.0,47.94,18.43,7.68,462.64,59.6,105.8,0
373.07,83.46,21.77,4.19,4.06,48.5,0.59,47.62,36.49,2.15,440.76,21.5,108.0,1
331.13,116.39,36.97,4.15,4.08,91.76,1.15,95.11,32.89,8.89,165.26,128.6,72.9,2
348.35,26.02,9.47,4.14,3.81,41.16,2.06,42.16,26.29,0.0,72.99,0.0,121.8,2
345.36,38.41,16.66,4.19,4.11,77.01,0.27,77.93,37.02,2.64,217.53,16.5,93.0,1
365.35,120.89,43.19,4.14,4.17,38.67,1.2,47.11,27.28,5.43,546.57,5.9,113.0,0
352.03,60.54,17.52,4.18,4.12,28.75,2.01,28.89,38.37,12.44,471.19,6.4,111.9,0
354.66,70.47,24.04,4.16,3.65,74.25,2.66,73.32,42.83,5.55,50.23,66.2,66.5,2
353.51,21.18,7.82,4.16,3.78,44.09,1.78,43.92,16.37,1.3,130.18,110.6,109.3,2
336.65,58.53,13.83,4.18,4.06,69.78,0.26,79.7,19.29,9.87,310.21,0.0,90.5,1
348.89,40.13,15.25,4.11,3.47,87.85,4.03,103.55,35.47,10.11,295.89,97.3,64.3,2
331.23,93.48,28.92,4.16,4.04,35.24,0.24,37.56,24.85,8.18,283.34,0.0,131.7,1
372.66,75.93,39.74,4.14,4.07,93.43,0.06,102.32,1.54,9.42,130.12,96.0,60.9,2
354.04,84.01,35.31,4.14,3.71,41.2,1.32,56.97,13.59,0.44,0.0,87.8,123.8,2
362.91,12.97,3.64,4.2,4.09,54.78,0.0,66.42,35.56,8.49,89.87,151.6,98.3,2
349.61,124.09,50.34,4.19,4.12,43.1,2.02,53.43,29.24,11.6,394.27,2.1,117.6,0
350.7,96.67,40.45,4.19,4.13,13.63,1.37,14.92,39.07,5.19,470.63,10.7,146.2,1
340.16,67.33,20.44,4.17,4.19,11.66,0.0,16.84,19.95,14.98,370.38,6.6,146.5,0
365.67,55.99,23.06,4.18,4.03,46.08,2.38,45.65,26.38,4.54,15.99,158.2,110.8,2
358.08,28.36,11.64,4.13,4.12,44.3,0.8,37.39,16.91,3.77,287.15,27.3,124.1,1
351.34,125.03,27.0,4.17,4.11,80.61,0.79,83.76,37.13,8.35,243.02,7.6,81.1,1
358.38,42.02,16.01,4.19,4.01,53.41,0.83,59.19,34.91,10.31,187.25,25.6,120.1,1
345.55,88.61,37.32,4.19,4.0,31.1,0.0,43.04,15.16,3.64,411.65,36.6,135.1,1
352.16,62.55,29.36,4.16,4.14,39.9,0.35,49.06,9.07,6.59,495.12,25.4,127.2,2
364.31,118.83,43.02,4.13,4.13,25.33,0.0,34.84,40.57,0.0,267.6,8.5,124.0,2
369.66,26.13,11.97,4.18,3.49,86.57,2.47,85.87,12.53,0.87,129.41,0.0,76.7,2
339.18,83.77,29.61,4.16,3.86,64.92,1.69,69.51,37.42,7.72,0.0,98.1,95.3,2
376.92,72.79,20.59,4.11,4.04,27.06,0.84,28.91,41.66,5.93,437.81,42.2,113.8,1
356.99,83.28,28.16,4.2,4.14,32.23,0.0,41.01,14.39,8.93,492.22,8.0,134.5,0
354.84,133.36,40.81,4.18,4.17,65.57,0.1,63.12,27.32,8.4,421.03,43.8,113.0,1
328.22,36.66,12.22,4.14,3.85,99.99,1.19,104.29,44.3,8.16,0.0,264.2,60.2,2
352.78,94.64,36.75,4.14,3.94,64.43,3.07,71.62,27.61,3.55,0.0,201.9,95.0,2
375.48,12.74,3.13,4.2,4.02,16.22,1.84,27.73,25.8,0.0,392.92,7.5,141.5,0
347.81,58.2,18.03,4.18,3.87,78.27,2.36,86.44,26.67,8.39,90.43,314.1,83.5,2
323.61,33.35,11.97,4.17,3.91,44.49,0.7,57.99,36.81,7.57,385.41,47.6,99.7,1
360.8,69.25,23.34,4.15,4.15,34.7,0.12,34.03,38.09,7.29,372.56,3.3,128.9,0
341.76,71.03,28.97,4.15,4.05,58.51,1.31,62.03,19.12,3.96,587.89,47.4,106.9,1
361.96,85.28,39.74,4.15,4.18,44.45,0.99,56.02,35.05,8.64,272.01,2.8,113.6,1
360.41,52.07,19.56,4.2,4.07,41.03,2.82,50.22,23.81,7.95,255.39,3.8,114.7,0
362.61,44.92,20.06,4.18,3.75,167.11,4.34,169.12,22.83,0.0,25.9,120.0,13.8,2
355.17,78.89,26.96,4.14,3.79,73.7,2.89,77.25,29.11,10.13,189.36,109.9,90.1,2
370.32,146.08,50.71,4.16,3.9,67.98,2.3,69.9,21.37,7.64,0.0,283.3,95.6,2
366.83,12.31,4.89,4.19,4.18,53.62,0.0,59.43,27.26,9.55,315.43,7.1,123.8,1
370.88,63.02,24.86,4.2,3.92,80.78,1.98,84.35,31.07,9.55,168.34,62.0,75.6,1
355.48,86.02,27.32,4.2,4.11,84.59,0.0,91.9,22.14,5.27,47.81,205.9,79.1,2
347.87,14.65,4.38,4.12,4.12,46.0,1.52,51.06,17.29,5.94,322.44,16.3,112.5,1
334.33,55.57,14.73,4.13,3.98,113.68,0.69,116.14,28.14,5.65,174.83,156.6,58.5,2
342.7,17.18,6.46,4.14,4.17,53.11,0.0,54.22,20.08,0.0,457.54,94.5,114.5,1
332.71,12.54,4.78,4.15,4.12,36.7,0.95,40.06,18.77,3.35,316.39,2.8,97.4,0
357.5,76.86,31.57,4.17,4.17,40.91,1.26,39.19,22.63,9.08,551.31,9.0,124.0,0
360.63,44.07,13.58,4.18,3.74,54.13,2.48,54.53,20.67,6.14,94.37,78.0,100.1,2
364.34,85.33,21.24,4.17,4.19,2.26,1.27,7.7,34.03,5.6,134.69,28.9,142.5,1
346.08,44.2,14.11,4.18,4.04,97.89,0.0,101.77,32.55,9.55,321.87,53.3,58.5,1
334.64,33.38,6.06,4.19,4.12,24.4,0.0,25.14,-1.08,10.94,553.83,5.2,135.0,0
338.16,127.7,38.9,4.19,4.16,48.82,0.58,44.48,21.11,6.39,409.97,3.6,113.9,0
374.56,33.74,14.14,4.16,3.83,89.42,1.57,103.43,26.96,7.78,57.1,249.1,64.4,2
358.61,90.05,30.1,4.1,4.13,27.69,0.42,28.45,12.91,14.48,610.7,46.9,117.9,0
351.65,57.48,23.26,4.19,3.81,101.84,0.44,117.53,24.82,6.61,222.62,248.1,65.9,1
370.52,64.26,24.11,4.16,4.15,31.54,0.0,40.67,39.62,5.23,463.96,0.1,116.0,0
337.56,36.72,13.82,4.19,4.17,32.18,1.97,37.54,32.14,6.37,286.94,19.9,119.9,0
305.1,132.28,36.77,4.18,3.93,48.62,0.12,53.82,27.69,7.53,404.35,38.5,115.9,1
367.39,50.81,18.86,4.18,4.11,70.83,0.02,72.02,35.38,5.18,438.1,33.2,92.0,0
340.99,87.91,28.7,4.2,4.13,26.56,0.89,32.13,19.51,9.82,226.46,2.7,131.6,0
367.83,89.71,38.1,4.12,4.03,137.04,1.4,150.01,19.15,0.0,0.0,174.9,33.2,2
329.41,115.35,26.35,4.15,4.16,30.48,0.0,33.22,30.64,6.33,421.79,4.8,116.6,0
362.74,95.76,33.58,4.16,3.82,81.51,2.36,95.92,16.96,7.66,168.98,299.3,87.3,2
333.67,14.45,5.07,4.12,4.17,35.37,0.68,36.52,16.77,3.32,514.59,1.7,122.5,0
361.65,83.59,21.42,4.13,4.14,32.57,0.0,42.0,21.16,7.14,401.83,0.6,117.0,0
350.98,67.93,28.32,4.16,3.54,67.66,2.95,68.68,33.6,7.66,0.0,79.5,84.5,2
309.97,4.73,1.54,4.17,4.11,38.03,0.0,49.74,35.17,7.86,486.91,0.0,115.5,1
332.37,76.1,22.98,4.16,3.42,50.55,4.89,58.2,12.05,0.0,331.94,244.4,105.2,2
358.8,83.57,23.42,4.2,3.84,70.26,2.55,80.45,17.02,9.09,0.0,58.1,87.6,2
358.2,41.54,9.42,4.13,4.08,75.41,0.0,76.07,21.39,6.64,112.68,176.9,92.8,2
342.11,14.22,4.52,4.12,4.17,48.83,2.44,51.85,25.98,2.35,402.29,48.1,106.1,1
328.68,93.19,29.04,4.15,4.16,44.15,0.0,51.66,30.95,3.02,315.32,3.8,104.4,0
352.29,107.49,41.83,4.18,3.74,103.04,1.82,104.81,23.89,12.02,372.81,324.8,70.1,2
364.24,72.49,29.59,4.11,3.88,107.51,1.41,120.93,23.94,4.03,50.33,0.0,57.4,2
330.09,82.17,31.61,4.15,4.15,39.22,0.04,39.8,20.56,9.67,487.09,15.5,118.2,1
338.38,52.27,12.44,4.2,3.92,42.04,2.59,50.39,21.6,5.02,157.08,79.0,118.4,1
382.85,104.35,45.92,4.13,4.11,63.92,0.87,69.46,36.69,9.26,506.11,12.6,91.2,0
357.16,58.03,22.84,4.17,4.13,75.5,0.41,82.85,16.22,8.93,276.97,25.6,80.5,1
357.83,22.74,9.32,4.17,4.16,44.02,0.0,53.77,38.09,5.88,421.13,29.3,111.4,0
343.9,15.71,5.53,4.16,4.13,28.09,0.0,35.35,19.23,14.73,425.66,9.6,130.3,0
376.95,62.43,27.92,4.18,4.02,66.02,1.59,76.27,30.85,5.12,444.92,60.1,98.1,0
363.54,79.34,27.35,4.18,3.59,85.5,0.86,89.59,22.64,4.35,0.0,91.8,82.1,2
338.85,33.33,7.1,4.13,4.1,11.33,0.0,8.7,28.24,8.33,302.27,2.1,155.7,0
346.07,99.16,25.12,4.15,4.12,24.63,0.0,26.4,44.61,8.93,294.61,10.2,140.2,0
